Program ID,YÖK Atlas Baðlantýsý,Üniversite,Fakülte,Program Adý,Program Kabul Koþullarý Baðlantýsý,Öðretim Dili/Süresi/BursDurumu,Þehir,"Ünivers,teTürü",Ücret/Burs,Eðitim Öðretim Türü,2023 Yýlý Doluluk Durumu,2023 Yýlý Yerleþen Sayýsý,2022 Yýlý Yerleþen Sayýsý,2021 Yýlý Yerleþen Sayýsý,2020 Yýlý Yerleþen Sayýsý,2023 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2022 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2021 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2020 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2023 Yýlý TBS 0.12 Katsayý Taban Puaný,2022 Yýlý TBS 0.12 Katsayý Taban Puaný,2021 Yýlý TBS 0.12 Katsayý Taban Puaný,2020 Yýlý TBS 0.12 Katsayý Taban Puaný,2023 Yýlý Toplam Kontenjaný,2022 Yýlý Toplam Kontenjaný,2021 Yýlý Toplam Kontenjaný,2020 Yýlý Toplam Kontenjaný,Dil Puanlarý.Üniversite Türü,Dil Puanlarý.Üniversite,Dil Puanlarý.Fakülte / Yüksekokul,Dil Puanlarý.Puan Türü,Dil Puanlarý.Burs Türü,Dil Puanlarý.Genel Kontenjan,Dil Puanlarý.Okul Birincisi Kontenjaný,Dil Puanlarý.Toplam Kontenjan **,Dil Puanlarý.Genel Kontenjana Yerleþen,Dil Puanlarý.Okul Birincisi Kontenjanýna Yerleþen,Dil Puanlarý.Toplam Yerleþen,Dil Puanlarý.Boþ Kalan Kontenjan,Dil Puanlarý.Ýlk Yerleþme Oraný,Dil Puanlarý.Yerleþip Kayýt Yaptýrmayan,Dil Puanlarý.Ek Yerleþen,"Dil Puanlarý.0,12 Katsayý ile Yerleþen Son Kiþinin Puaný *","Dil Puanlarý.0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Puaný *","Dil Puanlarý.0,12 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý *","Dil Puanlarý.0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý *","Dil Puanlarý.2023 Tavan Puan(0,12) *","Dil Puanlarý.2023 Tavan Baþarý Sýrasý(0,12) *",Dil Puanlarý.2022'de Yerleþip 2023'de OBP'si Kýrýlarak Yerleþen Sayýsý *,Dil Puanlarý.Yerleþenlerin Ortalama OBP'si *,Dil Puanlarý.Yerleþenlerin Ortalama Diploma Notu *
101010131,https://yokatlas.yok.gov.tr/lisans.php?y=101010131,ANADOLU ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Ýngilizce Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101010131,(Ýngilizce)(UOLP-Suny Cortland)(Ücretli)(4 Yýllýk),ESKÝÞEHÝR,Devlet,Ücretli,Örgün,Doldu#,30,30,30,30,64039,70369,52527,66300,320.21806,281.92827,272.82424,241.52818,30,30,30,30,Devlet,ANADOLU ÜNÝVERSÝTESÝ,Eðitim Fakültesi,DÝL,Ücretli,30,,30,30,,30,0,1,8,1,320.21806,,64039,,439.07875,13929,8,393.443,78.7
301310056,https://yokatlas.yok.gov.tr/lisans.php?y=301310056,ULUSLARARASI FÝNAL ÜNÝVERSÝTESÝ,Eðitim Bilimleri Fakültesi,Ýngilizce Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=301310056,(Ýngilizce)(Burslu)(4 Yýllýk),KKTC-GÝRNE,KKTC,Burslu,Örgün,Doldu#,9,7,6,6,64090,36376,27995,29100,320.10581,365.42899,348.22239,352.81289,9,7,6,6,KKTC,ULUSLARARASI FÝNAL ÜNÝVERSÝTESÝ,Eðitim Bilimleri Fakültesi,DÝL,Burslu,9,,9,9,,9,0,1,1,1,320.10581,,64090,,439.08605,13926,,404.664,80.9
300111438,https://yokatlas.yok.gov.tr/lisans.php?y=300111438,DOÐU AKDENÝZ ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Ýngilizce Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300111438,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-GAZÝMAÐUSA,KKTC,%50 Ýndirimli,Örgün,Doldu#,26,27,22,25,64587,63649,43243,49200,319.17654,297.34892,300.58047,289.5297,26,27,22,25,KKTC,DOÐU AKDENÝZ ÜNÝVERSÝTESÝ,Eðitim Fakültesi,DÝL,%50 Ýndirimli,26,,26,26,,26,0,1,,,319.17654,,64587,,360.21704,45445,1,408.643,81.7
201110474,https://yokatlas.yok.gov.tr/lisans.php?y=201110474,ÇANKAYA ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201110474,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,28,26,23,23,64853,63645,47481,57400,318.6191,297.35402,287.55132,265.38826,28,26,23,23,Vakýf,ÇANKAYA ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,%50 Ýndirimli,28,,28,28,,28,0,1,2,,318.6191,,64853,,350.76874,49742,2,420.583,84.1
100410933,https://yokatlas.yok.gov.tr/lisans.php?y=100410933,AFYON KOCATEPE ÜNÝVERSÝTESÝ,Turizm Fakültesi,Turizm Rehberliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100410933,(4 Yýllýk),AFYONKARAHÝSAR,Devlet,Ücretsiz,Örgün,Doldu,52,52,52,52,64920,60142,56548,52200,318.52068,305.78364,261.40205,280.42841,54,52,52,52,Devlet,AFYON KOCATEPE ÜNÝVERSÝTESÝ,Turizm Fakültesi,DÝL,Ücretsiz,50,2,54,52,,52,2,0.963,3,1,318.52068,,64920,,376.25703,38387,6,378.507,75.7
210401844,https://yokatlas.yok.gov.tr/lisans.php?y=210401844,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210401844,(Ýngilizce)(Ücretli)(4 Yýllýk),ÝSTANBUL,Vakýf,Ücretli,Örgün,Doldu#,1,1,1,1,65106,44295,69435,16300,318.15579,344.82702,225.06173,397.64472,1,1,1,1,Vakýf,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",DÝL,Ücretli,1,,1,1,,1,0,1,1,,318.15579,,65106,,318.15579,65106,,360.293,72.1
207650943,https://yokatlas.yok.gov.tr/lisans.php?y=207650943,BÝRUNÝ ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Ýngilizce Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=207650943,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,46,47,42,42,66455,38489,36105,35200,315.47482,359.85228,323.0439,333.28903,46,47,42,42,Vakýf,BÝRUNÝ ÜNÝVERSÝTESÝ,Eðitim Fakültesi,DÝL,%50 Ýndirimli,46,,46,46,,46,0,1,5,2,315.47482,,66455,,430.18803,16799,2,401.307,80.3
102190024,https://yokatlas.yok.gov.tr/lisans.php?y=102190024,BÝTLÝS EREN ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102190024,(4 Yýllýk),BÝTLÝS,Devlet,Ücretsiz,Örgün,Doldu,62,62,62,62,66521,54761,53330,41600,315.33518,318.7381,270.42334,312.42345,64,62,62,62,Devlet,BÝTLÝS EREN ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,62,,62,2,0.969,2,2,315.33518,,66521,,413.85982,22740,5,394.024,78.8
100710066,https://yokatlas.yok.gov.tr/lisans.php?y=100710066,AKDENÝZ ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Eski Yunan Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100710066,(4 Yýllýk),ANTALYA,Devlet,Ücretsiz,Örgün,Doldu,41,41,41,41,66780,62214,65943,61400,314.81426,300.84877,236.20877,254.5876,42,41,41,41,Devlet,AKDENÝZ ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,40,1,42,41,,41,1,0.976,7,5,314.81426,,66780,,380.83659,36405,5,384.366,76.9
106770726,https://yokatlas.yok.gov.tr/lisans.php?y=106770726,KIRKLARELÝ ÜNÝVERSÝTESÝ,Turizm Fakültesi,Turizm Rehberliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106770726,(4 Yýllýk),KIRKLARELÝ,Devlet,Ücretsiz,Örgün,Doldu,52,41,41,41,66898,60377,56879,53800,314.5808,305.18775,260.4321,275.62245,54,41,41,41,Devlet,KIRKLARELÝ ÜNÝVERSÝTESÝ,Turizm Fakültesi,DÝL,Ücretsiz,50,2,54,52,,52,2,0.963,9,2,314.5808,,66898,,383.88535,35139,6,378.235,75.6
106690178,https://yokatlas.yok.gov.tr/lisans.php?y=106690178,KIRIKKALE ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Fransýzca Mütercim ve Tercümanlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106690178,(4 Yýllýk),KIRIKKALE,Devlet,Ücretsiz,Örgün,Doldu,52,52,52,52,67022,64614,56863,55200,314.32757,295.03912,260.49033,271.88839,54,52,52,52,Devlet,KIRIKKALE ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Ücretsiz,50,2,54,52,,52,2,0.963,5,5,314.32757,,67022,,370.33147,40995,4,393.914,78.8
108411097,https://yokatlas.yok.gov.tr/lisans.php?y=108411097,ORTA DOÐU TEKNÝK ÜNÝVERSÝTESÝ,ODTÜ Kuzey Kýbrýs Kampusu (KKTC-Güzelyurt),Ýngilizce Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108411097,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ANKARA,Devlet,%50 Ýndirimli,Örgün,Doldu#,35,35,30,30,67191,69139,62494,62300,314.026,284.77095,245.42655,252.17044,35,35,30,30,Devlet,ORTA DOÐU TEKNÝK ÜNÝVERSÝTESÝ,ODTÜ Kuzey Kýbrýs Kampusu (KKTC-Güzelyurt),DÝL,%50 Ýndirimli,35,,35,35,,35,0,1,7,1,314.026,,67191,,421.96874,19746,2,420.145,84
100590075,https://yokatlas.yok.gov.tr/lisans.php?y=100590075,AÐRI ÝBRAHÝM ÇEÇEN ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100590075,(Ýngilizce)(4 Yýllýk),AÐRI,Devlet,Ücretsiz,Örgün,Doldu,52,52,52,41,67647,56877,57909,43200,313.14428,313.67965,257.59595,307.70744,54,52,52,41,Devlet,AÐRI ÝBRAHÝM ÇEÇEN ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Ücretsiz,50,2,54,52,,52,2,0.963,1,1,313.14428,,67647,,376.6007,38263,3,391.655,78.3
300510242,https://yokatlas.yok.gov.tr/lisans.php?y=300510242,YAKIN DOÐU ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300510242,(Ýngilizce)(Burslu)(4 Yýllýk),KKTC-LEFKOÞA,KKTC,Burslu,Örgün,Doldu#,25,20,17,12,68525,69803,51438,39400,311.34496,283.22379,275.88313,319.32232,25,20,17,12,KKTC,YAKIN DOÐU ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Burslu,25,,25,25,,25,0,1,5,1,311.34496,,68525,,399.38431,28565,3,394.771,79
107010388,https://yokatlas.yok.gov.tr/lisans.php?y=107010388,NECMETTÝN ERBAKAN ÜNÝVERSÝTESÝ,Turizm Fakültesi,Turizm Rehberliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107010388,(4 Yýllýk),KONYA,Devlet,Ücretsiz,Örgün,Doldu,52,52,52,62,68821,63074,59441,52400,310.75918,298.74213,253.45479,279.66936,54,52,52,62,Devlet,NECMETTÝN ERBAKAN ÜNÝVERSÝTESÝ,Turizm Fakültesi,DÝL,Ücretsiz,50,2,54,52,,52,2,0.963,5,3,310.75918,,68821,,428.21913,17493,8,388.587,77.7
109090066,https://yokatlas.yok.gov.tr/lisans.php?y=109090066,SÝÝRT ÜNÝVERSÝTESÝ,Yabancý Diller Yüksekokulu,Ýngilizce Mütercim ve Tercümanlýk (Yüksekokul),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109090066,(4 Yýllýk),SÝÝRT,Devlet,Ücretsiz,Örgün,Doldu,73,72,72,72,69415,60749,56323,47400,309.6323,304.33089,262.01307,294.67675,74,72,72,72,Devlet,SÝÝRT ÜNÝVERSÝTESÝ,Yabancý Diller Yüksekokulu,DÝL,Ücretsiz,70,2,74,72,,73,1,0.986,6,6,309.6323,,69415,,431.07574,16490,8,393.258,78.7
101110184,https://yokatlas.yok.gov.tr/lisans.php?y=101110184,ANKARA ÜNÝVERSÝTESÝ,Dil ve Tarih Coðrafya Fakültesi,Hungaroloji,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101110184,(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,32,31,30,31,69426,85352,,72000,309.61546,250.06445,,227.35222,32,31,31,31,Devlet,ANKARA ÜNÝVERSÝTESÝ,Dil ve Tarih Coðrafya Fakültesi,DÝL,Ücretsiz,30,1,32,31,,32,0,1,5,4,309.61546,,69426,,437.70247,14360,8,381.331,76.3
107010749,https://yokatlas.yok.gov.tr/lisans.php?y=107010749,NECMETTÝN ERBAKAN ÜNÝVERSÝTESÝ,Sosyal ve Beþeri Bilimler Fakültesi,Dilbilimi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107010749,(4 Yýllýk),KONYA,Devlet,Ücretsiz,Örgün,Doldu,41,41,41,41,70065,57590,49797,43600,308.35882,312.05012,280.48705,306.44636,42,41,41,41,Devlet,NECMETTÝN ERBAKAN ÜNÝVERSÝTESÝ,Sosyal ve Beþeri Bilimler Fakültesi,DÝL,Ücretsiz,40,1,42,41,,41,1,0.976,2,2,308.35882,,70065,,387.61056,33507,5,387.362,77.5
409610531,https://yokatlas.yok.gov.tr/lisans.php?y=409610531,ULUSLARARASI BALKAN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Ýngilizce Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=409610531,(%50 Ýndirimli)(4 Yýllýk),ÜSKÜP-MAKEDONYA,Yurt Dýþý,%50 Ýndirimli,Örgün,Doldu#,2,2,2,3,70311,70790,61033,46100,307.8839,280.9069,249.33289,298.40165,2,2,2,3,Yurt Dýþý,ULUSLARARASI BALKAN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,DÝL,%50 Ýndirimli,2,,2,2,,2,0,1,,,307.8839,,70311,,381.65733,36073,,422.758,84.6
204712216,https://yokatlas.yok.gov.tr/lisans.php?y=204712216,ÝSTANBUL OKAN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Ýngilizce Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=204712216,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,47,46,42,43,70395,58693,47360,48400,307.71889,309.31115,287.88511,291.90916,47,46,42,43,Vakýf,ÝSTANBUL OKAN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,DÝL,%50 Ýndirimli,47,,47,47,,47,0,1,3,2,307.71889,,70395,,377.68002,37776,4,389.613,77.9
405210292,https://yokatlas.yok.gov.tr/lisans.php?y=405210292,KIRGIZÝSTAN-TÜRKÝYE MANAS ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Batý Dilleri,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=405210292,(Ýngiliz Dili ve Edebiyatý)(4 Yýllýk),BÝÞKEK-KIRGIZÝSTAN,Yurt Dýþý,Ücretsiz,Örgün,Doldu#,5,5,5,6,71047,75188,63923,72100,306.37733,271.14592,241.58865,227.09844,5,5,5,6,Yurt Dýþý,KIRGIZÝSTAN-TÜRKÝYE MANAS ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,5,,5,5,,5,0,1,,,306.37733,,71047,,337.07833,56025,2,390.96,78.2
110390137,https://yokatlas.yok.gov.tr/lisans.php?y=110390137,ZONGULDAK BÜLENT ECEVÝT ÜNÝVERSÝTESÝ,Karadeniz Ereðli Turizm Fakültesi,Turizm Rehberliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110390137,(4 Yýllýk),ZONGULDAK,Devlet,Ücretsiz,Örgün,Doldu,41,41,41,41,71129,65071,63844,57000,306.25121,294.03384,241.8078,266.65665,42,41,41,41,Devlet,ZONGULDAK BÜLENT ECEVÝT ÜNÝVERSÝTESÝ,Karadeniz Ereðli Turizm Fakültesi,DÝL,Ücretsiz,40,1,42,41,,41,1,0.976,2,2,306.25121,,71129,,421.28198,19990,3,382.749,76.5
300190405,https://yokatlas.yok.gov.tr/lisans.php?y=300190405,DOÐU AKDENÝZ ÜNÝVERSÝTESÝ,Fen ve Edebiyat Fakültesi,Ýngilizce Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300190405,(%50 Ýndirimli)(4 Yýllýk),KKTC-GAZÝMAÐUSA,KKTC,%50 Ýndirimli,Örgün,Doldu#,20,15,10,10,71388,61708,68765,72100,305.73901,302.02063,227.87215,227.08459,20,15,10,10,KKTC,DOÐU AKDENÝZ ÜNÝVERSÝTESÝ,Fen ve Edebiyat Fakültesi,DÝL,%50 Ýndirimli,20,,20,20,,20,0,1,1,1,305.73901,,71388,,375.28118,38811,2,421.379,84.3
202590197,https://yokatlas.yok.gov.tr/lisans.php?y=202590197,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Sosyal ve Beþeri Bilimler Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202590197,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,59,51,47,38,72906,35836,35660,34500,302.7468,366.80937,324.4749,335.40114,59,51,47,38,Vakýf,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Sosyal ve Beþeri Bilimler Fakültesi,DÝL,%50 Ýndirimli,59,,59,59,,59,0,1,9,,302.7468,,72906,,436.35446,14784,4,409.535,81.9
209510037,https://yokatlas.yok.gov.tr/lisans.php?y=209510037,ANKARA BÝLÝM ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Ýngilizce Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209510037,(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,30,22,18,6,72907,57770,54868,33100,302.74206,311.61858,266.06345,340.16548,30,22,18,6,Vakýf,ANKARA BÝLÝM ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,DÝL,%50 Ýndirimli,30,,30,30,,30,0,1,2,,302.74206,,72907,,412.52343,23260,5,397.995,79.6
100590073,https://yokatlas.yok.gov.tr/lisans.php?y=100590073,AÐRI ÝBRAHÝM ÇEÇEN ÜNÝVERSÝTESÝ,Yabancý Diller Yüksekokulu,Ýngilizce Mütercim ve Tercümanlýk (Yüksekokul),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100590073,(4 Yýllýk),AÐRI,Devlet,Ücretsiz,Örgün,Doldu,62,62,62,62,73044,60728,55581,47200,302.48813,304.38257,264.1287,295.22479,64,62,62,62,Devlet,AÐRI ÝBRAHÝM ÇEÇEN ÜNÝVERSÝTESÝ,Yabancý Diller Yüksekokulu,DÝL,Ücretsiz,60,2,64,62,,62,2,0.969,4,,302.48813,,73044,,447.83791,11417,8,390.102,78
200690489,https://yokatlas.yok.gov.tr/lisans.php?y=200690489,BAÞKENT ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngilizce Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200690489,(Ücretli)(4 Yýllýk),ANKARA,Vakýf,Ücretli,Örgün,Doldu#,2,2,2,2,73121,31823,37075,51500,302.32386,377.75334,319.9202,282.5284,2,2,2,2,Vakýf,BAÞKENT ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Ücretli,2,,2,2,,2,0,1,1,,302.32386,,73121,,345.27134,52203,,440.551,88.1
106190085,https://yokatlas.yok.gov.tr/lisans.php?y=106190085,KARABÜK ÜNÝVERSÝTESÝ,Safranbolu Turizm Fakültesi,Turizm Rehberliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106190085,(4 Yýllýk),KARABÜK,Devlet,Ücretsiz,Örgün,Doldu,31,31,31,31,73340,68635,64113,58100,301.91167,285.93261,241.04423,263.4485,32,31,31,31,Devlet,KARABÜK ÜNÝVERSÝTESÝ,Safranbolu Turizm Fakültesi,DÝL,Ücretsiz,30,1,32,31,,31,1,0.969,,,301.91167,,73340,,368.91676,41636,2,383.495,76.7
105290042,https://yokatlas.yok.gov.tr/lisans.php?y=105290042,IÐDIR ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105290042,(4 Yýllýk),IÐDIR,Devlet,Ücretsiz,Örgün,Doldu,62,62,62,62,73747,58824,57979,44000,301.16912,308.96482,257.42059,304.96231,64,62,62,62,Devlet,IÐDIR ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,62,,62,2,0.969,1,1,301.16912,,73747,,375.26869,38818,5,388.003,77.6
300210103,https://yokatlas.yok.gov.tr/lisans.php?y=300210103,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Ýngilizce Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300210103,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-GÝRNE,KKTC,%50 Ýndirimli,Örgün,Doldu#,17,17,17,23,74131,73433,50949,74300,300.40265,274.99493,277.24676,221.49707,17,17,17,23,KKTC,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,DÝL,%50 Ýndirimli,17,,17,17,,17,0,1,1,,300.40265,,74131,,349.74023,50227,4,397.606,79.5
108990298,https://yokatlas.yok.gov.tr/lisans.php?y=108990298,SELÇUK ÜNÝVERSÝTESÝ,Beyþehir Ali Akkanat Turizm Fakültesi,Turizm Rehberliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108990298,(4 Yýllýk),KONYA,Devlet,Ücretsiz,Örgün,Doldu,41,41,41,41,74793,68064,63988,56400,299.20572,287.29448,241.40897,268.16166,42,41,41,41,Devlet,SELÇUK ÜNÝVERSÝTESÝ,Beyþehir Ali Akkanat Turizm Fakültesi,DÝL,Ücretsiz,40,1,42,41,,41,1,0.976,4,2,299.20572,,74793,,344.19113,52700,4,384.711,76.9
108910279,https://yokatlas.yok.gov.tr/lisans.php?y=108910279,SELÇUK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Fransýz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108910279,(4 Yýllýk),KONYA,Devlet,Ücretsiz,Örgün,Doldu,62,62,62,62,74795,68032,65038,60500,299.20398,287.36756,238.64308,256.82446,64,62,62,62,Devlet,SELÇUK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,62,,62,2,0.969,6,6,299.20398,,74795,,415.51659,22081,12,392.916,78.6
205490114,https://yokatlas.yok.gov.tr/lisans.php?y=205490114,TOBB EKONOMÝ VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=205490114,(Ýngilizce)(Ücretli)(4 Yýllýk),ANKARA,Vakýf,Ücretli,Örgün,Doldu#,7,5,5,5,74941,55175,64679,74600,298.93482,317.71246,239.62915,220.91275,7,5,5,5,Vakýf,TOBB EKONOMÝ VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Ücretli,7,,7,7,,7,0,1,3,,298.93482,,74941,,344.57506,52536,,428.254,85.7
108910349,https://yokatlas.yok.gov.tr/lisans.php?y=108910349,SELÇUK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Rus Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108910349,(Rusça)(4 Yýllýk),KONYA,Devlet,Ücretsiz,Örgün,Doldu,54,52,52,52,75215,69793,62788,51000,298.3819,283.24701,244.6357,283.99128,56,52,52,52,Devlet,SELÇUK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,52,2,56,54,,54,2,0.964,3,3,298.3819,,75215,,410.67972,23984,3,386.116,77.2
201050718,https://yokatlas.yok.gov.tr/lisans.php?y=201050718,ÇAÐ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngilizce Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201050718,(%50 Ýndirimli)(4 Yýllýk),MERSÝN,Vakýf,%50 Ýndirimli,Örgün,Doldu#,76,64,59,49,75244,68514,62291,61900,298.31305,286.26672,245.9859,253.00371,76,64,59,49,Vakýf,ÇAÐ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,%50 Ýndirimli,76,,76,76,,76,0,1,6,5,298.31305,,75244,,383.31555,35384,9,398.002,79.6
101110175,https://yokatlas.yok.gov.tr/lisans.php?y=101110175,ANKARA ÜNÝVERSÝTESÝ,Dil ve Tarih Coðrafya Fakültesi,Hititoloji,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101110175,(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu,25,21,17,21,75264,70049,,71700,298.28621,282.69728,,227.92361,26,21,21,21,Devlet,ANKARA ÜNÝVERSÝTESÝ,Dil ve Tarih Coðrafya Fakültesi,DÝL,Ücretsiz,24,1,26,25,,25,1,0.962,4,4,298.28621,,75264,,403.75997,26776,4,379.074,75.8
