Program ID,Üniversite,Fakülte,YOK Atlas Baðlantýsý,Program Adý,Program Koþullarý Baðlantýsý,Öðretim Dili/Süresi/BursDurumu,Þehir,Üniversite Türü,Ücret/Burs,Eðitim Öðretim Türü,2023 Yýlý Doluluk Durumu,2023 Yýlý Yerleþen Sayýsý,2022 Yýlý Yerleþen Sayýsý,2021 Yýlý Yerleþen Sayýsý,2020 Yýlý Yerleþen Sayýsý,2023 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2022 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2021 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2020 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2023 Yýlý TBS 0.12 Katsayý Taban Puaný,2022 Yýlý TBS 0.12 Katsayý Taban Puaný,2021 Yýlý TBS 0.12 Katsayý Taban Puaný,2020 Yýlý TBS 0.12 Katsayý Taban Puaný,2023 Yýlý Toplam Kontenjan,2022 Toplam Kontenjaný,2021 Yýlý Toplam Kontenjaný,2020 Yýlý Toplam Kontenjaný,Eþit Aðýrlýk Puanlarý.Fakülte / Yüksekokul,Puan Türü,Burs Türü,2023 Yýlý Genel Kontenjan,2023 Yýlý Okul Birincisi Kontenjaný,2023 Yýlý Toplam Kontenjaný,2023 Yýlý Genel Kontenjana Yerleþen,2023 Yýlý Okul Birincisi Kontenjanýna Yerleþen,2023 Yýlý Toplam Yerleþen,2023 Yýlý Boþ Kalan Kontenjan,2023 Yýlý Ýlk Yerleþme Oraný,2023 Yýlý Yerleþip Kayýt Yaptýrmayan,2023 Yýlý Ek Yerleþen,"2023 Yýlý 0,12 Katsayý ile Yerleþen Son Kiþinin Puaný *","2023 Yýlý 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Puaný *","2023 Yýlý 0,12 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý *","2023 Yýlý 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlý Tavan Puan(0,12 Katsayýsý ile) *","2023 Yýlý Tavan Baþarý Sýrasý(0,12 Katsayýsý ile) *",2022'de Yerleþip 2023'de OBP'si Kýrýlarak Yerleþen Sayýsý,2023 Yýlýnda Yerleþenlerin Ortalama OBP'si *,2023 Yýlýnda Yerleþenlerin Ortalama Diploma Notu *
207210279,MEF ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=207210279,Rehberlik ve Psikolojik Danýþmanlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=207210279,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu#,4,4,7,7,16631,42752,57419,41600,424.56289,408.94689,343.43475,396.02049,4,4,7,7,Eðitim Fakültesi,Eþit Aðýrlýk,Burslu,3,,4,3,,4,0,100.00%,,,424.56289,,16631,,428.36382,13996,,443.298,88.7
207210304,MEF ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",https://yokatlas.yok.gov.tr/lisans.php?y=207210304,Siyaset Bilimi ve Uluslararasý Ýliþkiler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=207210304,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu#,4,3,4,5,18963,26195,39183,21500,421.75554,421.11313,357.03929,414.04379,4,3,4,5,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Eþit Aðýrlýk,Burslu,3,,4,3,,4,0,100.00%,,,421.75554,,18963,,436.25337,9996,,415.763,83.2
206010954,YAÞAR ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=206010954,Psikoloji,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206010954,(Ýngilizce)(Burslu)(4 Yýllýk),ÝZMÝR,Vakýf,Burslu,Örgün,Doldu#,15,13,12,12,20485,32520,47189,24400,419.96038,416.02835,350.70567,410.74717,15,13,12,12,Ýnsan ve Toplum Bilimleri Fakültesi,Eþit Aðýrlýk,Burslu,12,,15,12,,15,0,100.00%,,,419.96038,,20485,,443.45373,7861,,445.796,89.2
206510279,ÜSKÜDAR ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=206510279,Psikoloji,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206510279,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu#,13,12,12,14,24082,27134,30764,20100,416.27962,420.33013,364.66854,415.85536,13,12,12,14,Ýnsan ve Toplum Bilimleri Fakültesi,Eþit Aðýrlýk,Burslu,10,,13,10,,13,0,100.00%,,,416.27962,,24082,,426.62565,15164,1,447.357,89.5
203910045,KOÇ ÜNÝVERSÝTESÝ,Ýnsani Bilimler ve Edebiyat Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=203910045,Felsefe,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203910045,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,2,2,2,1,27335,30134,81211,38800,413.36966,417.85077,329.48745,398.0783,2,2,2,1,Ýnsani Bilimler ve Edebiyat Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,2,,2,2,,2,0,100.00%,1,,413.36966,,27335,,414.80858,25672,,429.547,85.9
208610024,ÝBN HALDUN ÜNÝVERSÝTESÝ,Eðitim Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=208610024,Rehberlik ve Psikolojik Danýþmanlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208610024,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu#,13,13,15,18,29219,61773,70007,49600,411.75446,397.59536,335.63767,390.75508,13,13,15,18,Eðitim Bilimleri Fakültesi,Eþit Aðýrlýk,Burslu,12,,13,12,,13,0,100.00%,,,411.75446,,29219,,443.30759,7906,,449.755,90
200611549,BAÞKENT ÜNÝVERSÝTESÝ,Ticari Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=200611549,Yönetim Biliþim Sistemleri (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200611549,(Burslu)(4 Yýllýk),ANKARA,Vakýf,Burslu,Örgün,Doldu#,10,8,7,7,34177,57879,76246,99100,407.76013,399.83305,332.11231,364.64924,10,8,7,7,Ticari Bilimler Fakültesi,Eþit Aðýrlýk,Burslu,8,,10,8,,10,0,100.00%,,,407.76013,,34177,,417.60672,22729,,451.303,90.3
208610096,ÝBN HALDUN ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=208610096,Siyaset Bilimi ve Uluslararasý Ýliþkiler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208610096,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu#,9,8,10,10,41341,51863,74862,45400,402.60553,403.32029,332.85988,393.43326,9,8,10,10,Ýnsan ve Toplum Bilimleri Fakültesi,Eþit Aðýrlýk,Burslu,8,,9,8,,9,0,100.00%,,,402.60553,,41341,,426.59942,15191,,453.138,90.6
202111124,ÝHSAN DOÐRAMACI BÝLKENT ÜNÝVERSÝTESÝ,Hukuk Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=202111124,Hukuk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202111124,(Ücretli)(4 Yýllýk),ANKARA,Vakýf,Ücretli,Örgün,Doldu#,129,123,123,123,42977,40098,40330,33300,401.48871,410.67178,356.06672,402.31229,129,123,123,123,Hukuk Fakültesi,Eþit Aðýrlýk,Ücretli,129,,129,129,,129,0,100.00%,3,,401.48871,,42977,,496.09631,1320,5,467.215,93.4
208610078,ÝBN HALDUN ÜNÝVERSÝTESÝ,Yönetim Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=208610078,Ýþletme,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208610078,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu#,9,10,10,10,46596,71584,65557,62600,399.05368,392.41446,338.29816,383.10718,9,10,10,10,Yönetim Bilimleri Fakültesi,Eþit Aðýrlýk,Burslu,8,,9,8,,9,0,100.00%,,,399.05368,,46596,,440.37551,8677,,447.776,89.6
203210307,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=203210307,Psikoloji,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203210307,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu#,10,8,8,8,47685,48835,59780,35600,398.34752,405.15167,341.9187,400.44829,10,8,8,8,Ýnsan ve Toplum Bilimleri Fakültesi,Eþit Aðýrlýk,Burslu,8,,10,8,,10,0,100.00%,2,,398.34752,,47685,,409.45049,32075,,450.257,90.1
202210249,ÝSTANBUL 29 MAYIS ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=202210249,Psikoloji,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202210249,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu#,11,9,7,8,52069,49844,52848,27900,395.68798,404.53019,346.57459,407.09755,11,9,7,8,Edebiyat Fakültesi,Eþit Aðýrlýk,Burslu,9,,11,9,,11,0,100.00%,,,395.68798,,52069,,416.5408,23810,1,447.207,89.4
204010033,KTO KARATAY ÜNÝVERSÝTESÝ,Hukuk Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=204010033,Hukuk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=204010033,(%50 Ýndirimli)(4 Yýllýk),KONYA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,25,23,12,14,52436,61248,61426,34900,395.46085,397.9065,340.85658,401.05147,25,23,12,14,Hukuk Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,25,,25,25,,25,0,100.00%,,,395.46085,,52436,,405.61996,37019,,456.883,91.4
209210060,ANKARA MEDÝPOL ÜNÝVERSÝTESÝ,Hukuk Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=209210060,Hukuk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209210060,(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,116,108,100,96,52911,77364,77724,63600,395.18795,389.47302,331.31671,382.57037,116,108,100,96,Hukuk Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,116,,116,116,,116,0,100.00%,1,1,395.18795,,52911,,430.73481,12611,6,453.316,90.7
206010133,YAÞAR ÜNÝVERSÝTESÝ,Ýþletme Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=206010133,Ekonomi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206010133,(Ýngilizce)(Burslu)(4 Yýllýk),ÝZMÝR,Vakýf,Burslu,Örgün,Doldu#,6,3,4,3,54885,77499,81558,83500,394.01998,389.41465,329.29456,372.20632,6,3,4,3,Ýþletme Fakültesi,Eþit Aðýrlýk,Burslu,4,,6,4,,6,0,100.00%,1,1,394.01998,,54885,,406.81706,35423,2,420.49,84.1
206710467,TED ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=206710467,Ýç Mimarlýk ve Çevre Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206710467,(Ýngilizce)(Burslu)(4 Yýllýk),ANKARA,Vakýf,Burslu,Örgün,Doldu#,11,9,9,,55446,73997,66267,,393.70113,391.1658,337.86012,,11,9,9,,Mimarlýk ve Tasarým Fakültesi,Eþit Aðýrlýk,Burslu,9,,11,9,,11,0,100.00%,,,393.70113,,55446,,428.78185,13721,,444.88,89
209210058,ANKARA MEDÝPOL ÜNÝVERSÝTESÝ,Hukuk Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=209210058,Hukuk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209210058,(Ücretli)(4 Yýllýk),ANKARA,Vakýf,Ücretli,Örgün,Doldu#,7,7,6,6,56230,79224,79846,66800,393.23253,388.58834,330.17703,380.7196,7,7,6,6,Hukuk Fakültesi,Eþit Aðýrlýk,Ücretli,7,,7,7,,7,0,100.00%,1,1,393.23253,,56230,,395.18469,52915,2,443.785,88.8
206111978,YEDÝTEPE ÜNÝVERSÝTESÝ,Hukuk Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=206111978,Hukuk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206111978,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,78,73,73,69,56237,37670,45735,40400,393.22533,412.32708,351.79584,396.94744,78,73,73,69,Hukuk Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,78,,78,78,,78,0,100.00%,1,,393.22533,,56237,,453.11997,5748,1,454.787,91
200690533,BAÞKENT ÜNÝVERSÝTESÝ,Hukuk Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=200690533,Hukuk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200690533,(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,108,96,60,,56759,49544,51724,,392.937,404.7268,347.38008,,108,96,60,,Hukuk Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,108,,108,108,,108,0,100.00%,1,1,392.937,,56759,,445.9461,7273,4,454.111,90.8
202110674,ÝHSAN DOÐRAMACI BÝLKENT ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",https://yokatlas.yok.gov.tr/lisans.php?y=202110674,Uluslararasý Ýliþkiler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202110674,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,82,82,82,82,59616,76360,89653,115000,391.33184,389.96029,325.17999,357.50353,82,82,82,82,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Eþit Aðýrlýk,%50 Ýndirimli,82,,82,82,,82,0,100.00%,1,1,391.33184,,59616,,446.32123,7204,2,461.988,92.4
202590239,ÝSTANBUL BÝLGÝ ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=202590239,Turizm Ýþletmeciliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202590239,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu#,6,4,4,7,61127,80887,112798,79200,390.49886,387.76979,314.63833,374.30205,6,4,4,7,Uygulamalý Bilimler Fakültesi,Eþit Aðýrlýk,Burslu,4,,6,4,,6,0,100.00%,,,390.49886,,61127,,403.9408,39382,,439.432,87.9
200612141,BAÞKENT ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=200612141,Siyaset Bilimi ve Uluslararasý Ýliþkiler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200612141,(Ýngilizce)(Burslu)(4 Yýllýk),ANKARA,Vakýf,Burslu,Örgün,Doldu#,11,9,9,9,63529,84967,88330,76900,389.13538,385.76548,325.82205,375.44024,11,9,9,9,Ýktisadi ve Ýdari Bilimler Fakültesi,Eþit Aðýrlýk,Burslu,9,,11,9,,11,0,100.00%,,,389.13538,,63529,,404.21195,38959,,459.541,91.9
206410610,ANTALYA BÝLÝM ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",https://yokatlas.yok.gov.tr/lisans.php?y=206410610,Psikoloji,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206410610,(Ýngilizce)(Burslu)(4 Yýllýk),ANTALYA,Vakýf,Burslu,Örgün,Doldu#,12,11,11,11,66363,80450,91921,59100,387.64532,387.97512,324.06567,385.09735,12,11,11,11,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Eþit Aðýrlýk,Burslu,10,,12,10,,12,0,100.00%,,,387.64532,,66363,,410.75537,30384,2,427.726,85.5
200611258,BAÞKENT ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=200611258,Rehberlik ve Psikolojik Danýþmanlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200611258,(Burslu)(4 Yýllýk),ANKARA,Vakýf,Burslu,Örgün,Doldu#,9,8,8,8,67753,82005,75482,47500,386.93922,387.22315,332.51845,392.07925,9,8,8,8,Eðitim Fakültesi,Eþit Aðýrlýk,Burslu,7,,9,7,,9,0,100.00%,,,386.93922,,67753,,394.95767,53289,1,449.053,89.8
201110695,ÇANKAYA ÜNÝVERSÝTESÝ,Hukuk Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=201110695,Hukuk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201110695,(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,107,98,62,52,68702,77940,62998,31300,386.44739,389.20448,339.8831,404.02537,107,98,62,52,Hukuk Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,107,,107,107,,107,0,100.00%,1,1,386.44739,,68702,,428.0757,14199,1,449.918,90
200611267,BAÞKENT ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=200611267,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200611267,(Burslu)(4 Yýllýk),ANKARA,Vakýf,Burslu,Örgün,Doldu#,9,7,8,8,72314,92449,79216,86600,384.60632,382.22643,330.52569,370.63738,9,7,8,8,Eðitim Fakültesi,Eþit Aðýrlýk,Burslu,7,,9,7,,9,0,100.00%,,,384.60632,,72314,,391.15985,59948,,418.316,83.7
203910787,KOÇ ÜNÝVERSÝTESÝ,Hukuk Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=203910787,Hukuk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203910787,(Ücretli)(4 Yýllýk),ÝSTANBUL,Vakýf,Ücretli,Örgün,Doldu#,124,116,110,106,76301,67710,53855,70000,382.62894,394.40539,345.89391,379.03176,124,116,110,106,Hukuk Fakültesi,Eþit Aðýrlýk,Ücretli,124,,124,124,,124,0,100.00%,7,,382.62894,,76301,,532.46228,147,1,459.209,91.8
200211517,ATILIM ÜNÝVERSÝTESÝ,Sivil Havacýlýk Yüksekokulu,https://yokatlas.yok.gov.tr/lisans.php?y=200211517,Havacýlýk Yönetimi (Yüksekokul),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200211517,(Ýngilizce)(Burslu)(4 Yýllýk),ANKARA,Vakýf,Burslu,Örgün,Doldu#,5,4,6,5,76667,124535,131665,134000,382.4482,368.44083,307.11624,349.13516,5,4,6,5,Sivil Havacýlýk Yüksekokulu,Eþit Aðýrlýk,Burslu,3,,5,3,,5,0,100.00%,,,382.4482,,76667,,386.55352,68502,,442.778,88.6
202210339,ÝSTANBUL 29 MAYIS ÜNÝVERSÝTESÝ,Hukuk Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=202210339,Hukuk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202210339,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,153,123,106,97,77957,83567,83443,47100,381.84865,386.45403,328.32927,392.32149,153,123,106,97,Hukuk Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,153,,153,153,,153,0,100.00%,4,4,381.84865,,77957,,417.07088,23254,10,425.338,85.1
203110256,ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ,Hukuk Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=203110256,Hukuk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203110256,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,158,158,158,167,79537,104169,104366,109000,381.09795,376.99332,318.32188,359.81581,158,158,158,167,Hukuk Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,158,,158,158,,158,0,100.00%,2,2,381.09795,,79537,,423.98279,17083,8,437.819,87.6
205410308,TOBB EKONOMÝ VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=205410308,Ýþletme,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=205410308,(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,25,27,27,27,80006,114218,144057,156000,380.87412,372.66425,302.52059,340.64597,25,27,27,27,Ýktisadi ve Ýdari Bilimler Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,25,,25,25,,25,0,100.00%,,,380.87412,,80006,,466.46361,3772,,468.116,93.6
205810331,UFUK ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=205810331,Yönetim Biliþim Sistemleri (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=205810331,(Burslu)(4 Yýllýk),ANKARA,Vakýf,Burslu,Örgün,Doldu#,7,5,7,6,80642,123428,166137,185000,380.59207,368.88463,295.1959,330.17912,7,5,7,6,Ýktisadi ve Ýdari Bilimler Fakültesi,Eþit Aðýrlýk,Burslu,5,,7,5,,7,0,100.00%,,,380.59207,,80642,,386.26893,69064,1,435.085,87
208610069,ÝBN HALDUN ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=208610069,Ýktisat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208610069,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu#,9,10,10,10,81479,138870,89405,66100,380.2079,362.9591,325.30264,381.17321,9,10,10,10,Ýnsan ve Toplum Bilimleri Fakültesi,Eþit Aðýrlýk,Burslu,8,,9,8,,9,0,100.00%,,,380.2079,,81479,,416.62902,23712,,437.7,87.5
206710338,TED ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=206710338,Sosyoloji,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206710338,(Ýngilizce)(Burslu)(4 Yýllýk),ANKARA,Vakýf,Burslu,Örgün,Doldu#,5,3,5,5,81518,85964,102650,90000,380.18652,385.2712,319.08215,368.99236,5,3,5,5,Fen-Edebiyat Fakültesi,Eþit Aðýrlýk,Burslu,4,,5,4,,5,0,100.00%,,,380.18652,,81518,,397.91087,48410,2,435.618,87.1
203111193,ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ,Hukuk Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=203111193,Hukuk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203111193,(Ücretli)(4 Yýllýk),ÝSTANBUL,Vakýf,Ücretli,Örgün,Doldu#,3,3,3,3,83283,104968,102700,101000,379.38526,376.62867,319.06084,363.70233,3,3,3,3,Hukuk Fakültesi,Eþit Aðýrlýk,Ücretli,3,,3,3,,3,0,100.00%,1,1,379.38526,,83283,,380.22254,81436,,424.475,84.9
200210194,ATILIM ÜNÝVERSÝTESÝ,Ýþletme Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=200210194,Ýþletme,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200210194,(Ýngilizce)(Burslu)(4 Yýllýk),ANKARA,Vakýf,Burslu,Örgün,Doldu#,6,5,9,8,86991,136000,168133,165000,377.70529,364.02089,294.56332,337.05539,6,5,9,8,Ýþletme Fakültesi,Eþit Aðýrlýk,Burslu,4,,6,4,,6,0,100.00%,,,377.70529,,86991,,387.50332,66654,1,449.116,89.8
203510807,ÝZMÝR EKONOMÝ ÜNÝVERSÝTESÝ,Hukuk Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=203510807,Hukuk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203510807,(%50 Ýndirimli)(4 Yýllýk),ÝZMÝR,Vakýf,%50 Ýndirimli,Örgün,Doldu#,144,144,144,135,88491,91507,82513,82700,377.01991,382.67872,328.80653,372.59856,144,144,144,135,Hukuk Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,144,,144,144,,144,0,100.00%,3,3,377.01991,,88491,,427.06283,14853,3,453.323,90.7
201010254,ÇAÐ ÜNÝVERSÝTESÝ,Hukuk Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=201010254,Hukuk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201010254,(%50 Ýndirimli)(4 Yýllýk),MERSÝN,Vakýf,%50 Ýndirimli,Örgün,Doldu#,166,160,161,142,89089,93954,104150,58200,376.74667,381.54318,318.41275,385.58809,166,160,161,142,Hukuk Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,166,,166,166,,166,0,100.00%,3,3,376.74667,,89089,,401.08646,43501,9,432.276,86.5
202110232,ÝHSAN DOÐRAMACI BÝLKENT ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",https://yokatlas.yok.gov.tr/lisans.php?y=202110232,Psikoloji,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202110232,(Ýngilizce)(Ücretli)(4 Yýllýk),ANKARA,Vakýf,Ücretli,Örgün,Doldu#,41,41,41,41,90029,92914,92937,132000,376.3507,382.01605,323.59705,349.85417,41,41,41,41,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Eþit Aðýrlýk,Ücretli,41,,41,41,,41,0,100.00%,3,,376.3507,,90029,,434.34231,10784,2,465.153,93
205410998,TOBB EKONOMÝ VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=205410998,Psikoloji,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=205410998,(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,24,24,24,24,90263,109253,76843,59600,376.24079,374.77864,331.79173,384.82799,24,24,24,24,Fen-Edebiyat Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,24,,24,24,,24,0,100.00%,,,376.24079,,90263,,461.56553,4415,1,461.675,92.3
