Program ID,YÖK Atlas Baðlantýsý,Üniversite,Fakülte,Program Adý,Program Kabul Koþullarý Baðlantýsý,Öðretim Dili/Süresi/BursDurumu,Þehir,Üniversite Türü,Ücret/Burs,Eðitim Öðretim Türü,2023 Yýlý Doluluk Durumu,2023 Yýlý Yerleþen Sayýsý,2022 Yýlý Yerleþen Sayýsý,2021 Yýlý Yerleþen Sayýsý,2020 Yýlý Yerleþen Sayýsý,2023 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2022 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2021 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2020 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2023 Yýlý TBS 0.12 Katsayý Taban Puaný,2022 Yýlý TBS 0.12 Katsayý Taban Puaný,2021 Yýlý TBS 0.12 Katsayý Taban Puaný,2020 Yýlý TBS 0.12 Katsayý Taban Puaný,2023 Yýlý Toplam Kontenjaný,2022 Yýlý Toplam Kontenjaný,2021 Yýlý Toplam Kontenjaný,2020 Yýlý Toplam Kontenjaný,Fakülte / Yüksekokul,Sayýsal Puanlarý.Puan Türü,Burs Türü,2023 Yýlý Genel Kontenjan,2023 Yýlý  Okul Birincisi Kontenjaný,2023 Yýlý Toplam Kontenjan,2023 Yýlý Genel Kontenjana Yerleþen,2023 Yýlý  Okul Birincisi Kontenjanýna Yerleþen,2023 Yýlý Toplam Yerleþen,2023 Yýlý Boþ Kalan Kontenjan,2023 Yýlý Ýlk Yerleþme Oraný,2023 Yýlý Yerleþip Kayýt Yaptýrmayan,2023 Yýlý Ek Yerleþen,"2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Puaný","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Puaný","2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý *",2023 Yýlý TBS 0.12 Katsayý Tavan Puaný,"2023 Yýlý 0,12 katsayý ile Tavan Baþarý Sýrasý",2022'de Yerleþip 2023'de OBP'si Kýrýlarak Yerleþen Sayýsý,2023 Yýlýnda Yerleþenlerin Ortalama OBP'si,2023 Yýlýnda Yerleþenlerin Ortalama Diploma Notu
108210868,https://yokatlas.yok.gov.tr/lisans.php?y=108210868,ONDOKUZ MAYIS ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108210868,(Ýngilizce)(6 Yýllýk),SAMSUN,Devlet,Ücretsiz,Örgün,Doldu#,62,62,62,62,13738,14125,12009,11400,508.20931,505.38045,449.85397,507.26335,62,62,62,62,Týp Fakültesi,Sayýsal,Ücretsiz,60,2,62,60,2,62,0,100.00%,,,508.20931,,13738,,514.66449,10.384,1,485.525,97.1
109610218,https://yokatlas.yok.gov.tr/lisans.php?y=109610218,TÜRK-ALMAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109610218,(Almanca)(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,52,14352,17798,24672,27900,507.11332,499.60509,425.86377,482.41283,52,52,52,52,Mühendislik Fakültesi,Sayýsal,Ücretsiz,50,2,52,50,2,52,0,100.00%,,,507.11332,,14352,,525.48798,5.69,1,476.554,95.3
205110126,https://yokatlas.yok.gov.tr/lisans.php?y=205110126,SABANCI ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Mühendislik ve Doða Bilimleri Programlarý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=205110126,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,145,145,148,155,14500,14265,22784,31300,506.86285,505.16194,428.88058,477.99262,145,145,148,155,Mühendislik ve Doða Bilimleri Fakültesi,Sayýsal,%50 Ýndirimli,145,,145,145,,145,0,100.00%,,,506.86285,,14500,,538.14491,1.889,2,481.02,96.2
104810529,https://yokatlas.yok.gov.tr/lisans.php?y=104810529,HACETTEPE ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104810529,(Ýngilizce)(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,72,72,72,72,14501,20727,28683,30300,506.8598,495.09476,419.64119,479.38448,72,72,72,72,Mühendislik Fakültesi,Sayýsal,Ücretsiz,70,2,72,70,2,72,0,100.00%,,,506.8598,,14501,,527.24602,5.059,1,477.575,95.5
107410366,https://yokatlas.yok.gov.tr/lisans.php?y=107410366,MERSÝN ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107410366,(6 Yýllýk),MERSÝN,Devlet,Ücretsiz,Örgün,Doldu#,226,226,226,216,14578,13597,11590,11500,506.70446,506.2557,450.91205,507.03716,226,226,226,216,Týp Fakültesi,Sayýsal,Ücretsiz,220,6,226,220,6,226,0,100.00%,,,506.70446,,14578,,528.86678,4.506,1,478.63,95.7
102710324,https://yokatlas.yok.gov.tr/lisans.php?y=102710324,ÇANAKKALE ONSEKÝZ MART ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102710324,(6 Yýllýk),ÇANAKKALE,Devlet,Ücretsiz,Örgün,Doldu#,175,175,164,164,14984,15210,12900,12300,506.02259,503.61732,447.77363,505.73405,175,175,164,164,Týp Fakültesi,Sayýsal,Ücretsiz,170,5,175,170,5,175,0,100.00%,,,506.02259,,14984,,527.2507,5.056,1,476.993,95.4
111091391,https://yokatlas.yok.gov.tr/lisans.php?y=111091391,SAÐLIK BÝLÝMLERÝ ÜNÝVERSÝTESÝ,Adana Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=111091391,(6 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,62,62,62,62,15449,15308,13774,14000,505.2488,503.47943,445.84814,502.71234,62,62,62,62,Adana Týp Fakültesi,Sayýsal,Ücretsiz,60,2,62,60,2,62,0,100.00%,,,505.2488,,15449,,510.98762,12.218,1,479.782,96
108610352,https://yokatlas.yok.gov.tr/lisans.php?y=108610352,PAMUKKALE ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108610352,(6 Yýllýk),DENÝZLÝ,Devlet,Ücretsiz,Örgün,Doldu#,246,246,236,226,15468,15314,12943,11900,505.21294,503.47149,447.683,506.35889,246,246,236,226,Týp Fakültesi,Sayýsal,Ücretsiz,240,6,246,240,6,246,0,100.00%,,,505.21294,,15468,,541.74495,1.196,5,480.904,96.2
104810017,https://yokatlas.yok.gov.tr/lisans.php?y=104810017,HACETTEPE ÜNÝVERSÝTESÝ,Diþ Hekimliði Fakültesi,Diþ Hekimliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104810017,(5 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,134,164,154,144,15577,15994,16878,17300,505.05296,502.39502,439.30889,497.40744,134,164,154,144,Diþ Hekimliði Fakültesi,Sayýsal,Ücretsiz,130,4,134,130,4,134,0,100.00%,,,505.05296,,15577,,530.26567,4.021,1,477.564,95.5
206552469,https://yokatlas.yok.gov.tr/lisans.php?y=206552469,ÜSKÜDAR ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206552469,(Burslu)(6 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu#,12,11,11,11,16054,16131,12788,10600,504.26549,502.18591,448.0355,508.82942,12,11,11,11,Týp Fakültesi,Sayýsal,Burslu,10,,12,10,,12,0,100.00%,,,504.26549,,16054,,510.52369,12.457,1,470.421,94.1
110670170,https://yokatlas.yok.gov.tr/lisans.php?y=110670170,BANDIRMA ONYEDÝ EYLÜL ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110670170,(6 Yýllýk),BALIKESÝR,Devlet,Ücretsiz,Örgün,Doldu#,41,41,41,41,16595,14983,14016,12700,503.3721,503.98845,445.33574,504.90874,41,41,41,41,Týp Fakültesi,Sayýsal,Ücretsiz,40,1,41,40,1,41,0,100.00%,,,503.3721,,16595,,526.79756,5.202,1,471.24,94.2
102210302,https://yokatlas.yok.gov.tr/lisans.php?y=102210302,BOÐAZÝÇÝ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102210302,(Ýngilizce)(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,77,82,82,72,16779,19174,22188,20400,503.06935,497.49786,429.8163,492.74461,77,82,82,72,Mühendislik Fakültesi,Sayýsal,Ücretsiz,75,2,77,75,2,77,0,100.00%,,,503.06935,,16779,,532.38633,3.398,1,476.057,95.2
104210192,https://yokatlas.yok.gov.tr/lisans.php?y=104210192,GAZÝANTEP ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104210192,(6 Yýllýk),GAZÝANTEP,Devlet,Ücretsiz,Örgün,Doldu#,218,175,164,164,16982,16848,14469,14100,502.70525,501.07111,444.35133,502.57575,218,175,164,164,Týp Fakültesi,Sayýsal,Ücretsiz,170,5,218,170,5,218,0,100.00%,,,502.70525,,16982,,544.08262,824,1,480.869,96.2
100310158,https://yokatlas.yok.gov.tr/lisans.php?y=100310158,AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100310158,(6 Yýllýk),AYDIN,Devlet,Ücretsiz,Örgün,Doldu#,246,246,236,236,17532,17479,14406,13500,501.8178,500.08977,444.4691,503.64478,246,246,236,236,Týp Fakültesi,Sayýsal,Ücretsiz,240,6,246,240,6,246,0,100.00%,,,501.8178,,17532,,526.91588,5.162,2,475.324,95.1
104890268,https://yokatlas.yok.gov.tr/lisans.php?y=104890268,HACETTEPE ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104890268,(Ýngilizce)(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,82,82,82,82,17947,23706,29512,27900,501.0933,490.77253,418.40421,482.41941,82,82,82,82,Mühendislik Fakültesi,Sayýsal,Ücretsiz,80,2,82,80,2,82,0,100.00%,,,501.0933,,17947,,526.01402,5.504,3,474.261,94.9
109210441,https://yokatlas.yok.gov.tr/lisans.php?y=109210441,SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109210441,(6 Yýllýk),ISPARTA,Devlet,Ücretsiz,Örgün,Doldu#,216,216,216,216,18121,18399,15128,14200,500.79217,498.70736,442.92454,502.28169,216,216,216,216,Týp Fakültesi,Sayýsal,Ücretsiz,210,6,216,210,6,216,0,100.00%,,,500.79217,,18121,,531.01823,3.786,7,479.833,96
111091426,https://yokatlas.yok.gov.tr/lisans.php?y=111091426,SAÐLIK BÝLÝMLERÝ ÜNÝVERSÝTESÝ,Kayseri Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=111091426,(6 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,62,62,62,,18185,19885,15899,,500.68901,496.37946,441.34088,,62,62,62,,Kayseri Týp Fakültesi,Sayýsal,Ücretsiz,60,2,62,60,2,62,0,100.00%,,,500.68901,,18185,,505.81874,15.108,2,478.548,95.7
109410227,https://yokatlas.yok.gov.tr/lisans.php?y=109410227,TRAKYA ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109410227,(6 Yýllýk),EDÝRNE,Devlet,Ücretsiz,Örgün,Doldu#,236,236,236,226,18453,17796,14099,12500,500.23776,499.60804,445.15665,505.34466,236,236,236,226,Týp Fakültesi,Sayýsal,Ücretsiz,230,6,236,230,6,236,0,100.00%,,,500.23776,,18453,,521.88078,7.141,3,475.026,95
112410379,https://yokatlas.yok.gov.tr/lisans.php?y=112410379,ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=112410379,(Ýngilizce)(4 Yýllýk),ESKÝÞEHÝR,Devlet,Ücretsiz,Örgün,Doldu#,93,93,82,82,18459,21514,33292,37800,500.22614,493.9786,413.00802,469.83477,93,93,82,82,Mühendislik Fakültesi,Sayýsal,Ücretsiz,90,3,93,90,3,93,0,100.00%,,,500.22614,,18459,,521.85665,7.149,2,474.437,94.9
108810474,https://yokatlas.yok.gov.tr/lisans.php?y=108810474,SAKARYA ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108810474,(6 Yýllýk),SAKARYA,Devlet,Ücretsiz,Örgün,Doldu#,159,154,144,154,18608,18877,15215,13500,499.99242,497.95223,442.73881,503.65392,159,154,144,154,Týp Fakültesi,Sayýsal,Ücretsiz,155,4,159,155,4,159,0,100.00%,,,499.99242,,18608,,527.30555,5.035,2,473.994,94.8
209210096,https://yokatlas.yok.gov.tr/lisans.php?y=209210096,ANKARA MEDÝPOL ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209210096,(Ýngilizce)(Burslu)(4 Yýllýk),ANKARA,Vakýf,Burslu,Örgün,Doldu#,10,7,6,,19524,22484,35809,,498.57014,492.52499,409.60019,,10,7,6,,Mühendislik ve Doða Bilimleri Fakültesi,Sayýsal,Burslu,8,,10,8,,10,0,100.00%,,,498.57014,,19524,,508.55613,13.558,1,481.196,96.2
101410524,https://yokatlas.yok.gov.tr/lisans.php?y=101410524,ATATÜRK ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101410524,(6 Yýllýk),ERZURUM,Devlet,Ücretsiz,Örgün,Doldu#,154,154,154,154,19573,19631,17105,15900,498.50953,496.79673,438.85789,499.69419,154,154,154,154,Týp Fakültesi,Sayýsal,Ücretsiz,150,4,154,150,4,154,0,100.00%,,,498.50953,,19573,,532.84315,3.265,3,475.049,95
107910097,https://yokatlas.yok.gov.tr/lisans.php?y=107910097,TEKÝRDAÐ NAMIK KEMAL ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107910097,(6 Yýllýk),TEKÝRDAÐ,Devlet,Ücretsiz,Örgün,Doldu#,123,123,113,123,20189,19935,16038,15100,497.59033,496.29803,441.06397,500.93739,123,123,113,123,Týp Fakültesi,Sayýsal,Ücretsiz,120,3,123,120,3,123,0,100.00%,,,497.59033,,20189,,518.53472,8.58,3,471.283,94.3
101510435,https://yokatlas.yok.gov.tr/lisans.php?y=101510435,BALIKESÝR ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101510435,(6 Yýllýk),BALIKESÝR,Devlet,Ücretsiz,Örgün,Doldu#,164,164,154,154,20615,20634,17001,15600,496.93964,495.22588,439.05579,500.07722,164,164,154,154,Týp Fakültesi,Sayýsal,Ücretsiz,160,4,164,160,4,164,0,100.00%,,,496.93964,,20615,,517.37429,9.132,2,474.685,94.9
109970323,https://yokatlas.yok.gov.tr/lisans.php?y=109970323,YALOVA ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109970323,(6 Yýllýk),YALOVA,Devlet,Ücretsiz,Örgün,Doldu#,52,41,41,,20826,19420,15960,,496.56906,497.14445,441.19086,,52,41,41,,Týp Fakültesi,Sayýsal,Ücretsiz,50,2,52,50,2,52,0,100.00%,,,496.56906,,20826,,504.93187,15.652,1,470.201,94
101110369,https://yokatlas.yok.gov.tr/lisans.php?y=101110369,ANKARA ÜNÝVERSÝTESÝ,Diþ Hekimliði Fakültesi,Diþ Hekimliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101110369,(5 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,144,144,144,144,21423,21968,22802,22000,495.69718,493.28178,428.85111,490.49886,144,144,144,144,Diþ Hekimliði Fakültesi,Sayýsal,Ücretsiz,140,4,144,140,4,144,0,100.00%,,,495.69718,,21423,,517.28586,9.177,2,478.55,95.7
105310567,https://yokatlas.yok.gov.tr/lisans.php?y=105310567,ÝNÖNÜ ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105310567,(6 Yýllýk),MALATYA,Devlet,Ücretsiz,Örgün,Doldu#,224,180,170,170,21510,15778,13503,13500,495.55432,502.72854,446.45451,503.57282,224,180,170,170,Týp Fakültesi,Sayýsal,Ücretsiz,175,5,224,175,5,224,0,100.00%,,,495.55432,,21510,,522.66542,6.794,3,477.104,95.4
110010032,https://yokatlas.yok.gov.tr/lisans.php?y=110010032,ANKARA YILDIRIM BEYAZIT ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110010032,(Ýngilizce)(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,82,82,82,82,21602,27534,37831,41500,495.41394,485.52722,407.0731,465.297,82,82,82,82,Mühendislik ve Doða Bilimleri Fakültesi,Sayýsal,Ücretsiz,80,2,82,80,2,82,0,100.00%,,,495.41394,,21602,,513.75613,10.814,1,469.846,94
110510018,https://yokatlas.yok.gov.tr/lisans.php?y=110510018,ALANYA ALAADDÝN KEYKUBAT ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110510018,(6 Yýllýk),ANTALYA,Devlet,Ücretsiz,Örgün,Doldu#,134,134,113,113,22046,21606,17788,16700,494.75298,493.83163,437.51538,498.32371,134,134,113,113,Týp Fakültesi,Sayýsal,Ücretsiz,130,4,134,130,4,134,0,100.00%,,,494.75298,,22046,,511.31765,12.044,1,472.49,94.5
102610388,https://yokatlas.yok.gov.tr/lisans.php?y=102610388,SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102610388,(6 Yýllýk),SÝVAS,Devlet,Ücretsiz,Örgün,Doldu#,255,205,205,205,22092,22568,18415,17800,494.68034,492.40514,436.36634,496.67523,255,205,205,205,Týp Fakültesi,Sayýsal,Ücretsiz,200,5,255,200,5,255,0,100.00%,,,494.68034,,22092,,530.09035,4.085,3,475.895,95.2
103410015,https://yokatlas.yok.gov.tr/lisans.php?y=103410015,EGE ÜNÝVERSÝTESÝ,Diþ Hekimliði Fakültesi,Diþ Hekimliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103410015,(5 Yýllýk),ÝZMÝR,Devlet,Ücretsiz,Örgün,Doldu#,154,154,154,154,22516,20486,21281,21300,494.03364,495.4462,431.25603,491.45747,154,154,154,154,Diþ Hekimliði Fakültesi,Sayýsal,Ücretsiz,150,4,154,150,4,154,0,100.00%,,,494.03364,,22516,,521.94027,7.118,2,476.67,95.3
112610315,https://yokatlas.yok.gov.tr/lisans.php?y=112610315,AFYONKARAHÝSAR SAÐLIK BÝLÝMLERÝ ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=112610315,(6 Yýllýk),AFYONKARAHÝSAR,Devlet,Ücretsiz,Örgün,Doldu#,205,205,195,195,22544,23447,18619,17100,493.99636,491.18931,435.99635,497.69577,205,205,195,195,Týp Fakültesi,Sayýsal,Ücretsiz,200,5,205,200,5,205,0,100.00%,,,493.99636,,22544,,515.48382,9.977,2,479.784,96
104210402,https://yokatlas.yok.gov.tr/lisans.php?y=104210402,GAZÝANTEP ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104210402,(Ýngilizce)(6 Yýllýk),GAZÝANTEP,Devlet,Ücretsiz,Örgün,Doldu#,77,62,62,62,22564,22328,18199,17800,493.96106,492.7879,436.74165,496.64504,77,62,62,62,Týp Fakültesi,Sayýsal,Ücretsiz,60,2,77,60,2,77,0,100.00%,,,493.96106,,22564,,505.80525,15.117,1,479.701,95.9
103310097,https://yokatlas.yok.gov.tr/lisans.php?y=103310097,DÜZCE ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103310097,(6 Yýllýk),DÜZCE,Devlet,Ücretsiz,Örgün,Doldu#,134,134,134,134,22873,23680,18719,17200,493.46913,490.80146,435.81654,497.56049,134,134,134,134,Týp Fakültesi,Sayýsal,Ücretsiz,130,4,134,130,4,134,0,100.00%,,,493.46913,,22873,,508.7707,13.434,2,469.662,93.9
105610043,https://yokatlas.yok.gov.tr/lisans.php?y=105610043,ÝSTANBUL ÜNÝVERSÝTESÝ,Diþ Hekimliði Fakültesi,Diþ Hekimliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105610043,(5 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,164,164,164,164,22913,20960,22061,20700,493.41095,494.73945,430.0247,492.33145,164,164,164,164,Diþ Hekimliði Fakültesi,Sayýsal,Ücretsiz,160,4,164,160,4,164,0,100.00%,,,493.41095,,22913,,524.04355,6.204,4,470.161,94
101410993,https://yokatlas.yok.gov.tr/lisans.php?y=101410993,ATATÜRK ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101410993,(Ýngilizce)(6 Yýllýk),ERZURUM,Devlet,Ücretsiz,Örgün,Doldu#,62,62,62,62,23742,23958,19516,18500,492.17398,490.43014,434.37856,495.67659,62,62,62,62,Týp Fakültesi,Sayýsal,Ücretsiz,60,2,62,60,2,62,0,100.00%,,,492.17398,,23742,,502.70612,16.981,1,477.043,95.4
103910364,https://yokatlas.yok.gov.tr/lisans.php?y=103910364,FIRAT ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103910364,(6 Yýllýk),ELAZIÐ,Devlet,Ücretsiz,Örgün,Doldu#,269,216,205,195,23892,23403,19564,18800,491.95303,491.26161,434.28506,495.14711,269,216,205,195,Týp Fakültesi,Sayýsal,Ücretsiz,210,6,269,210,6,269,0,100.00%,,,491.95303,,23892,,527.6646,4.914,5,475.102,95
110210269,https://yokatlas.yok.gov.tr/lisans.php?y=110210269,VAN YÜZÜNCÜ YIL ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110210269,(6 Yýllýk),VAN,Devlet,Ücretsiz,Örgün,Doldu#,154,154,144,144,23894,23615,19786,19500,491.95091,490.89745,433.92106,494.08024,154,154,144,144,Týp Fakültesi,Sayýsal,Ücretsiz,150,4,154,150,4,154,0,100.00%,,,491.95091,,23894,,531.92163,3.513,3,467.251,93.5
100910285,https://yokatlas.yok.gov.tr/lisans.php?y=100910285,AMASYA ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100910285,(6 Yýllýk),AMASYA,Devlet,Ücretsiz,Örgün,Doldu#,62,41,41,41,23933,22609,17108,14900,491.89905,492.34704,438.8505,501.2278,62,41,41,41,Týp Fakültesi,Sayýsal,Ücretsiz,60,2,62,60,2,62,0,100.00%,,,491.89905,,23933,,504.35108,15.993,5,469.291,93.9
110310144,https://yokatlas.yok.gov.tr/lisans.php?y=110310144,ZONGULDAK BÜLENT ECEVÝT ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110310144,(6 Yýllýk),ZONGULDAK,Devlet,Ücretsiz,Örgün,Doldu#,175,175,175,164,24091,25100,18998,17500,491.6846,488.84661,435.28318,497.1167,175,175,175,164,Týp Fakültesi,Sayýsal,Ücretsiz,170,5,175,170,5,175,0,100.00%,,,491.6846,,24091,,513.98953,10.698,7,473.494,94.7
108310161,https://yokatlas.yok.gov.tr/lisans.php?y=108310161,ORDU ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108310161,(6 Yýllýk),ORDU,Devlet,Ücretsiz,Örgün,Doldu#,113,113,103,103,24193,25384,19939,18600,491.55355,488.47571,433.6274,495.49937,113,113,103,103,Týp Fakültesi,Sayýsal,Ücretsiz,110,3,113,110,3,113,0,100.00%,,,491.55355,,24193,,518.13939,8.74,6,477.425,95.5
106770727,https://yokatlas.yok.gov.tr/lisans.php?y=106770727,KIRKLARELÝ ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106770727,(6 Yýllýk),KIRKLARELÝ,Devlet,Ücretsiz,Örgün,Doldu#,41,31,41,31,24290,24938,19376,17400,491.4025,489.08714,434.5981,497.31759,41,31,41,31,Týp Fakültesi,Sayýsal,Ücretsiz,40,1,41,40,1,41,0,100.00%,,,491.4025,,24290,,497.07514,20.535,4,466.399,93.3
107210871,https://yokatlas.yok.gov.tr/lisans.php?y=107210871,MARMARA ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107210871,(Ýngilizce)(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,72,72,72,72,24373,26858,33180,30400,491.25802,486.43687,413.18731,479.16487,72,72,72,72,Mühendislik Fakültesi,Sayýsal,Ücretsiz,70,2,72,70,2,72,0,100.00%,,,491.25802,,24373,,506.41672,14.738,1,468.742,93.7
